,segment_code,segment_name,family_code,family_name,class_code,class_name,commodity_code,commodity_name
8714,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171602,Civières ou accessoires d'ambulance
8715,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171603,Vêtements antichocs
8716,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171604,Civières-coquilles ou accessoires
8717,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171605,Anneaux de bosse pour sangles
8718,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171606,Attelles gonflables pour services médicaux d'urgence
8719,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171607,Collets cervicaux ou de désincarcération pour services médicaux d'urgence
8720,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171608,Immobilisateurs de tête pour services médicaux d'urgence
8721,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171609,Matériel de contention ou sangles de brancard rigide pour services médicaux d'urgence
8722,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171610,Immobilisateurs de torse pour services médicaux d'urgence
8723,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171611,"Brancards, civières ou accessoires pour interventions d'urgence"
8724,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171612,Brancards cuillers ou accessoires
8725,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171613,Brancards rigides
8726,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171600,"Matériel de désincarcération, d'immobilisation et de transport pour services médicaux d'urgence",42171614,Pains de mousse ou bouées pour sauvetage en mer
8727,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171700,Couvertures pour services médicaux d'urgence,42171701,Couvertures d'urgence ou de sauvetage
8728,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171700,Couvertures pour services médicaux d'urgence,42171702,Couvertures de premiers soins
8729,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171700,Couvertures pour services médicaux d'urgence,42171703,Couvertures thermiques ou couvertures pour services médicaux d'urgence
8730,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171700,Couvertures pour services médicaux d'urgence,42171704,Maillots ou nids d'ange pour nourrissson pour services médicaux d'urgence
8731,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171801,Canules oropharyngées ou trousses d'intubation pour services médicaux d'urgence
8732,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171802,Trousses de laryngoscope pour services médicaux d'urgence
8733,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171803,Unités de succion ou accessoires pour services médicaux d'urgence
8734,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171804,Tubes trachéaux ou trousses de cricothyrotomie pour services médicaux d'urgence
8735,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171805,Écarteurs de machoires
8736,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171800,Matériel de gestion des opérations par voies respiratoires pour services médicaux d'urgence,42171806,Bâtonnets buccaux pour convulsions
8737,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171901,Sacs de gestion des opérations par voies respiratoires pour services médicaux d'urgence
8738,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171902,Valises de transport de défibrillateurs pour services médicaux d'urgence
8739,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171903,Valises à médicaments pour services médicaux d'urgence
8740,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171904,Valises ou sacs contenant le matériel de désincarcération pour services médicaux d'urgence
8741,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171905,Valises à perfusion pour services médicaux d'urgence
8742,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171906,Valises à intubation pour services médicaux d'urgence
8743,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171907,Sacs à laryngoscope pour services médicaux d'urgence
8744,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171908,Valises de réanimation pour services médicaux d'urgence
8745,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171909,Sacs traumas d'intervention éloignée pour services médicaux d'urgence
8746,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171910,Valises d'ambulancier pour services médicaux d'urgence
8747,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171911,Valises d'appareil portatif d'oxygène ou de réanimation pour services médicaux d'urgence
8748,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171912,Valises ou sacs de sauvetage pour services médicaux d'urgence
8749,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171913,Valises ou sacs d'intervention pour services médicaux d'urgence
8750,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171914,Valises ou sacs traumas pour services médicaux d'urgence
8751,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171915,Valises ou sacs d'ambulancier
8752,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171916,Nécessaires pour le transport du matériel d'immobilisation ou valises de rangement pour services médicaux d'urgence
8753,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171917,"Trousses, valises ou sacs de premiers soins ou accessoires pour services médicaux d'urgence"
8754,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171918,Valises pour le traitement d'intoxication au gaz pour services médicaux d'urgence
8755,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171919,Sacs ou doublures d'évacuation pour services médicaux d'urgence
8756,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42171900,Valises et sacs de rangement pour services médicaux d'urgence,42171920,Valises de vêtements ou accessoires pour services médicaux d'urgence
8757,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172001,Trousses de premiers soins pour services médicaux d'urgence
8758,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172002,Trousses de première intervention pour services médicaux d'urgence
8759,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172003,Trousses de perfusion pour services médicaux d'urgence
8760,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172004,Trousses de réanimation pour services médicaux d'urgence
8761,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172005,Trousses traumas d'intervention éloignée pour services médicaux d'urgence
8762,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172006,Trousses d'obstétrique pour services médicaux d'urgence
8763,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172007,Trousses d'oxygène ou de réanimation pour services médicaux d'urgence
8764,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172008,Trousses de rappel pour services médicaux d'urgence
8765,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172009,Trousses de recherche et de sauvetage pour services médicaux d'urgence
8766,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172010,Trousses traumas pour services médicaux d'urgence
8767,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172011,Trousses d'ambulancier
8768,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172012,Trousses de ventriculostomie pour services médicaux d'urgence
8769,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172013,Trousses d'évacuation pour services médicaux d'urgence
8770,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172014,Trousses ou fournitures de transport de patient pour services médicaux d'urgence
8771,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172015,Trousses de traitement dentaire pour services médicaux d'urgence
8772,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172016,Trousses de traitement de fracture pour services médicaux d'urgence
8773,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172000,Trousses pour services médicaux d'urgence et services médicaux de campagne,42172017,Trousses de matériel ou produits connexes pour services médicaux de campagne ou laboratoires médicaux
8774,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172100,Produits de réanimation pour services médicaux d'urgence,42172101,Défibrillateurs externes automatiques ou palettes de défibrillation
8775,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172100,Produits de réanimation pour services médicaux d'urgence,42172102,Écrans ou masques protecteurs pour réanimation cardio-respiratoire
8776,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172100,Produits de réanimation pour services médicaux d'urgence,42172103,Trousses de réanimation d'urgence ou d'aspiration
8777,42000000,"Matériel, fournitures et accessoires médicaux",42170000,Produits pour services médicaux d'urgence et services médicaux de campagne,42172200,Fournitures pour services médicaux d'urgence,42172201,Garrots ou pinces pour services médicaux d'urgence
8778,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181501,"Abaisse-langues, palettes ou bâtons"
8779,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181502,Diaphanoscopes pour examens médicaux
8780,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181503,Matière lubrifiante ou gelées
8781,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181504,Ensembles pour numération globulaire
8782,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181505,Nécessaires ou accessoires pour le prélèvement de cellules de l'endomètre
8783,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181506,Trousses d'examen consécutif à une agression sexuelle
8784,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181507,Miroirs d'examen frontaux ou accessoires
8785,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181508,Linges de nettoyage du matériel de diagnostic
8786,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181509,Nécessaires d'examen médical pour médecin de l'air
8787,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181510,Lecteurs de valeur de bilirubine transcutanés
8788,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181511,Calibres pour dysfonctionnement érectile
8789,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181512,Cuillères d'examen pour les porteurs de germes typhiques
8790,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181513,Trousses d'irrigation des sinus
8791,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181514,Photomètres à hémoglobine
8792,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181515,Plateaux pour procédures d'examen
8793,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181516,Appareils d'électromyographie (EMG) ou accessoires pour appareils d'électromyographie
8794,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181500,Matériel pour l'évaluation diagnostique et l'examen des patients d'usage général,42181517,Appareils d'électroencéphalographie (EEG) ou accessoires pour appareils d'électroencéphalographie
8795,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181601,Tensiomètres anéroïdes
8796,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181602,Tensiomètres électroniques
8797,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181603,Tensiomètres à mercure
8798,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181604,Soupapes d'évacuation d'air ou poires d'insufflation pour tensiomètre
8799,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181605,Brassards compressifs ou vessies pour tensiomètre
8800,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181606,"Tuyaux d'insufflation, tuyaux pneumatiques ou adaptateurs pour tensiomètre"
8801,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181607,Blocs enregistreurs pour tensiomètre
8802,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181608,Accessoires pour tensiomètre
8803,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181609,Trousses de coupoles pour moniteur de tensiomètre
8804,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181600,Tensiomètres et produits connexes,42181610,Trousses de brassards pour tensiomètre
8805,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181701,Électrocardiographes
8806,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181702,"Adaptateurs, câbles ou cordons pour électrocardiographe"
8807,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181703,"Câbles, cordons ou testeurs pour électrocardiographe"
8808,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181704,Compas ou règles pour électrocardiographe
8809,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181705,Enregistreurs graphiques pour électrocardiographe
8810,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181706,Écrans de contrôle pour électrocardiographe
8811,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181707,Sangles ou anneaux d'électrodes néonatales pour électrocardiographe
8812,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181708,Timbres pour électrodes d'électrocardiographe
8813,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181709,Papiers enregistreurs pour électrocardiographe
8814,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181710,Testeurs d'électrodes de surface d'électrocardiographe
8815,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181711,Systèmes de transmission ou de réception téléphonique pour électrocardiographe
8816,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181712,Analyseurs d'électrocardiographe
8817,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181713,Systèmes d'électrocardiographie ambulatoire ou moniteurs holter
8818,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181714,Trousses d'accessoires pour moniteurs d'électrocardiographe
8819,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181715,Solutions ou crèmes pour électrode
8820,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181716,Accessoires pour électrocardiographe
8821,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181717,Bulbes pour électrode d'électrocardiographe
8822,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181718,Stylos enregistreurs pour électrocardiographe
8823,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181700,Électrocardiographes et produits connexes,42181719,Accessoires ou transmetteurs ou télémesures pour électrocardiographie (ECG)
8824,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181800,Sphygmo-oxymètres,42181801,Unités de sphygmo-oxymètre
8825,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181800,Sphygmo-oxymètres,42181802,Câbles pour sphygmo-oxymètre
8826,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181800,Sphygmo-oxymètres,42181803,Sondes ou capteurs pour sphygmo-oxymètre
8827,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181800,Sphygmo-oxymètres,42181804,Accessoires pour sonde ou capteurs de sphygmo-oxymètre
8828,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181800,Sphygmo-oxymètres,42181805,Accessoires pour sphygmo-oxymètres
8829,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181901,"Moniteurs foetaux, moniteurs de la parturiente ou accessoires pour soins actifs"
8830,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181902,Moniteurs de pression intracrânienne ou accessoires
8831,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181903,Moniteurs du débit cardiaque ou accessoires
8832,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181904,Appareils mobiles multiparamètres de mesure des signes vitaux ou accessoires
8833,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181905,Câbles pour moniteur de capteur de pression
8834,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181906,Cathéters de monitorage de la pression intra-utérine
8835,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181907,Métabolimètres
8836,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181908,Nécessaires pour moniteurs de pression intra-loge musculaire ou accessoires
8837,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181909,Papiers enregistreurs pour monitorage foetal
8838,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181910,Trousses transcervicales intra-utérines
8839,42000000,"Matériel, fournitures et accessoires médicaux",42180000,Matériel pour l'examen des patients et appareils de monitorage,42181900,Unités de monitorage pour soins actifs et produits connexes,42181911,Papier d'enregistrement de traitement fœtal
