,link,title,type,contract_type,date_publication,date_conclusion,date_complaints,organization,address,class_code,class_name,category_code,category_name
95,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=504d4a3f-9a9b-4602-bcb1-1c65ef40fa7f&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,19-17699 Fourniture d'un refroidisseur d'eau à compresseur centrifuge de 720 tonnes à la station d'épuration des eaux usées Jean-R. Marcotte.,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2019-07-03,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5","['40101703', '40151612', '41103023', '41104200', '47100000', '47101500', '48000000']","['Refroidisseur évaporatif', 'Compresseurs centrifuges', 'Refroidisseurs', ""Matériel et fournitures de purification d'eau"", ""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau"", ""Équipement et fourniture pour l'industrie des services""]",['G2'],['Matériel de climatisation et de réfrigération']
96,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=533c15d9-c7e5-422a-8acf-36cf10b1685b&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Usine de traitement d'eau - Acquisition unités de ventilation,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,2020-01-03,Ville de Trois-Rivières,,['41104911'],"[""Systèmes de filtration d'air""]",['G2'],['Matériel de climatisation et de réfrigération']
97,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=60ea668b-0adb-4d96-8bdf-8b2b1509f643&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de matériel réseau pour la mise à niveau d'équipements informatiques,Contrat suite à un appel d'offres sur invitation,Approvisionnement (biens),Date de publication :,2019-08-12,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4","['43210000', '43222502', '43223108']","['Matériel et accessoires informatiques', 'Réseau privé virtuel - Équipement de sécurité des réseaux', ""Équipement et composants de réseau d'accès sans fil, réseau local sans fil (WLAN)""]",['G8'],['Matériel et logiciel informatique']
98,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=bf334813-5a1d-440a-ba26-7963cbaf2031&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de deux (2) compresseurs à air pour l'usine de traitement de l'eau potable,Contrat suite à un appel d'offres sur invitation,Approvisionnement (biens),Date de publication :,2019-02-11,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4",[],[],['G12'],"['Moteurs, turbines, composants et accessoires connexes']"
99,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=3d775233-4392-46b1-ba86-a6da6138bc18&COpp=Search&&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Augmentation de la capacité de traitement de l'eau potable au réservoir des Lilas,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Municipalité Saint-Apollinaire,"11, rue Industrielle
Saint-Apollinaire, QC
G0S 2E0",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G12'],"['Moteurs, turbines, composants et accessoires connexes']"
100,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b936d4d1-589d-45db-a99b-b9fd9cdd596c&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de capteurs et de service de télémaintenance pour l'UTEU,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-05-21,,Ville de Drummondville.,"415 rue Lindsay, C.P. 398
Drummondville, QC
J2B 6W3",[],[],['G27'],['Instruments scientifiques']
101,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=c8dd499e-b864-4347-87ad-de4c22da24be&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture de produits chimiques pour l'opération de l'usine de traitement d'eau potable du Lac-à-la-Pêche,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Shawinigan,,"['12000000', '47100000', '60104201']","['Produits chimiques (y compris les produits biochimiques) et gazeux', ""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Produits chimiques de vérification de la qualité de l'eau""]",['G4'],['Produits et spécialités chimiques']
102,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=c669313f-8d57-410d-aa77-3d8ed8c99401&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Entretien et réparation d'ascenseurs, monte-charges et nacelles à la direction de l’épuration des eaux usées",Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5",['72160000'],"[""Service d'entretien et de réparation d'outils""]",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
103,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=905580ba-8b6b-4d5c-8cbf-5a10bc370cad&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels pour la réalisation d'un relevé sanitaire des dispositifs d'évacuation et de traitement des eaux usées,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Sainte-Marthe.,"776, Rue des Loisirs
Sainte-Marthe, QC
J0P 1W0",['77100000'],['Gestion environnementale'],['S2'],['Études spéciales et analyses - (pas R et D)']
104,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=32140813-d312-4f06-b16b-b483b7ca2fed&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Traitement d'eau potable - Foyer Beauséjour,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-05-21,,CENTRE INTÉGRÉ DE SERVICE SANTÉ ET SOCIAUX DU BAS-ST-LAURENT,"100, chemin de la Petite-Anse
Rivière-Ouelle, QC
G0L2C0","['47100000', '47101500', '47101514']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau"", ""Matériel de purification de l'eau""]",['G6'],['Matériaux de construction']
105,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=d9b9216c-b30b-4f61-815e-82e7764e583c&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Sécurisation des accès Actiflo - Usine Pierrefonds,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
106,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=79f37bb1-8869-4dd6-ba1f-524c0d41d5d7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Ville de Montréal - Services professionnels pour la confection des documents d'appel d'offres pour construction d'un système de mitigation des variations de pression dans des bassins de contact d'ozone à l'usine d'eau potable Atwater,Avis d'appel d'offres,Services professionnels,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement",,"['81100000', '81201500']","[""Services d'ingénieurs"", ""Services d'architectes""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
107,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=9a1b735a-cbb6-4fa5-aec6-8f9fded7cfe4&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture et livraison de coagulants à la station d'épuration des eaux usées Jean-R.Marcotte et aux usines de production d'eau potable,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5","['47100000', '47101605']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Produit chimique pour l'épuration bactériologique""]",['G4'],['Produits et spécialités chimiques']
108,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=39d58d5b-d958-4c06-abb9-7abc9ac40968&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture de services professionnels pour le contrôle de la qualité des matériaux - Collecte et interception des eaux usées au centre du village de Havre-aux-Maisons et secteurs avoisinants,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité des Iles-de-la-Madeleine,"460, chemin Principal
Cap-aux-Meules
Les Iles-de-la-Madeleine, QC
G4T 1A1",['81101520'],['Surveillance des travaux - ouvrage de barrages'],['S3'],"[""Services d'architecture et d'ingénierie""]"
109,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=e2ea8359-c0d4-4c5a-a1b7-bf04867616a1&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mandat à un ingénieur pour procédé de déphosphatation,Contrat de gré à gré,Services professionnels,Date de publication :,2019-03-14,,Municipalité de Saint-Bruno,"563, St-Alphonse
Saint-Bruno, QC
G0W 2L0",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
110,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0d36a437-6871-44c7-9ea8-f6814b2e2e89&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Réfection du système de traitement des eaux usées, des blocs sanitaires et de la toiture à l'école Oasis située dans la municipalité de Sainte-Françoise",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Commission scolaire de la Riveraine,"375, rue de Monseigneur-Brunault
Nicolet, QC
J3T 1Y6","['30222059', '72000000', '72100000', '72101605', '72102303']","[""Postes de pompage d'eau d'égout"", 'Services - bâtiment, travaux de construction et entretien', ""Services de construction, de réparation et d'entretien d'immeubles"", 'Montage ou réparation de toitures', 'Construction de systèmes de plomberie']",['C01'],['Bâtiments']
111,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=d17f5490-61f6-4e76-ac6d-39f3b60b9efe&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"CONTRÔLE QUALITATIF DES MATÉRIAUX - MISE À NIVEAU DES INFRASTRUCTURES DE COLLECTE, D'INTERCEPTION ET DE TRAITEMENT DES EAUX USÉES - LOT 1",Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Port-Cartier,"40, avenue Parent
Port-Cartier, QC
G5B 2G5","['81141500', '81141501']","['Contrôle de la qualité', 'Contrôle des matériaux']",['S3'],"[""Services d'architecture et d'ingénierie""]"
112,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1b9dce50-0b56-4cc8-a1fe-df6eb1a9c28e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mise à niveau des ouvrages d'eau potable et d'eaux usées,Avis d'appel d'offres,Travaux de construction,Date de publication :,,2019-06-04,Ville de Forestville.,"1, 2e Avenue
Forestville, QC
G0T 1E0","['30222059', '72000000']","[""Postes de pompage d'eau d'égout"", 'Services - bâtiment, travaux de construction et entretien']",['C02'],['Ouvrages de génie civil']
113,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0e728c7f-38e5-4db3-80fa-a809830d7741&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,RIGMRBM - Mise à jour du système de traitement des eaux usées du site d’enfouissement technique,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Régie intermunicipale de gestion des matières résiduelles de Brome-Missisquoi,,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
114,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=88f6e012-de50-46c6-bfba-66b05cbe99bb&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement des installations septiques à l'école Saint-Bernard,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Commission scolaire des Grandes Seigneuries,"1250 Boulevard Taschereau,
2e étage
La Prairie, QC
J5R 1X2","['30222301', '72100000', '72102300', '72103004']","['Écoles', ""Services de construction, de réparation et d'entretien d'immeubles"", 'Plomberie, chauffage et climatisation', ""Services d'excavation""]",['C03'],['Autres travaux de construction']
115,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=9b6ad494-e475-414f-bed4-af84fb73a0c7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Travaux de remplacement du système de stockage carburant diesel STEU,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Ville de Repentigny.,"435 boul, Iberville
Repentigny, QC
J6A 2B6",['72100000'],"[""Services de construction, de réparation et d'entretien d'immeubles""]",['C03'],['Autres travaux de construction']
116,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1df643e6-e4ce-47b9-8403-4e7dab732ff7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Installation d'un nouveau système UV à l'usine de traitement des eaux usées de Gaspé - Volet 2 - Installation et réaménagement,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,Ville de Gaspé.,"25 rue de L'Hôtel de Ville
Gaspé, QC
G4X 2A5","['73161504', '76101501', '81111809']","['Installations industrielles spéciales ou services de fabrication de machines', ""Services d'installations sanitaires"", 'Installation de systèmes']",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
117,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6c05e7e7-d288-4d2f-a1ae-241571b5c0bd&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réserve faunique du Saint-Maurice/ Chalets secteur Dunbar,Contrat de gré à gré,Services professionnels,Date de publication :,2019-04-29,,Société des établissements de plein air du Québec (Sépaq).,"Place de la Cité, Tour Cominar
2640, boulevard Laurier, bureau 1300
Québec, QC
G1V5C2","['77121709', '81101501']","['Traitement ou réhabilitation des eaux souterraines', 'Génie civil - puits']",['S3'],"[""Services d'architecture et d'ingénierie""]"
118,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=69ffce34-69a8-4d72-8e2f-db631e7e48b1&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture d'équipement et oxygène liquide pour la production d'ozone,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Sherbrooke,"Division de l'approvisionnement
234, rue Dufferin, bureau 200
Sherbrooke, QC
J1H 4M2","['12141904', '24111805']","['Oxygène (O)', 'Réservoir de produits chimiques']",['G4'],['Produits et spécialités chimiques']
119,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=5143c26e-f720-4a36-b23a-8afafba0ce1e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels d'agents de sécurité sur les chantiers de construction dans le cadre de travaux de la direction de l'eau potable de la Ville de Montréal,Avis d'appel d'offres,Services professionnels,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5","['85122200', '85122201', '93141808']","[""Services de prévention et d'évaluation en santé des personnes"", ""Services d'évaluation en santé des personnes"", 'Services de santé ou de sécurité au travail']",['S7'],['Services de santé et services sociaux']
120,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1ff11170-1375-4ab5-9b8c-1e25be6bd75e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture et installation de stations d'alerte,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
121,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=261ec266-149b-4f34-b31b-cb924c80ea8a&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Offre de services professionnels-mise à niveau des étangs aérés,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Saint-Lin-Laurentides.,"900, 12e Avenue
Saint-Lin-Laurentides, QC
J5M 2W2",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
122,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=818ff73f-fa57-430f-87fe-f3c1889759e7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"TRAVAUX D’AQUEDUC, D’ÉGOUTS, DE VOIRIE ET DE TRAITEMENT DES EAUX",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Sainte-Florence,"6, rue des Loisirs
Sainte-Florence, QC
G0J2M0",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
123,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=ae4e2320-1981-444e-8360-a4f6b846e137&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"MISE À NIVEAU DES INFRASTRUCTURES DE COLLECTE, D'INTERCEPTION ET DE TRAITEMENT DES EAUX USÉES - LOT 1",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Ville de Port-Cartier,"40, avenue Parent
Port-Cartier, QC
G5B 2G5",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
124,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=9fd96fe3-4a17-4519-bb80-19af9e2ddd7f&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Modification du point de dosage d'alun à la station d'épuration des eaux usées,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Saint-Isidore.,"671, saint Regis
Saint-Isidore (Montérégie), QC
J0L 2A0",['72190000'],"[""Entretien et réparation d'infrastructures""]",['C03'],['Autres travaux de construction']
125,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=648187d7-32e4-4923-8785-cd8dcfc6c076&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement de la prise d'eau et de la conduite d'adduction,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Régie de l'aqueduc intermunicipale du Bas-Richelieu.,"737, Chemin des Patriotes
Saint-Denis-sur-Richelieu, QC
J0H 1K0",['83101500'],"[""Services d'aqueduc et d'égout""]",['C02'],['Ouvrages de génie civil']
126,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=921ee396-2fc2-43f5-8551-e2373676ce29&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Déphosphatation et travaux connexes (eaux usées),Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Saint-Vianney­.,"170,avenue Centrale
Saint-Vianney, QC
G0J 3J0",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
127,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=ae169efd-93a6-41e4-a148-363de86a6de8&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,EPURATEUR 3 - REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
128,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=7299b0dd-ba38-4325-b323-2a08efcd91d7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,EPURATEUR 2 - REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
129,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=e8aabf7b-6b1f-4949-9c23-cc528706d4cc&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,REMPLACEMENT MEDIA DE TRAITEMENT UTO 75IEME AVENUE LASALLE - EPURATEUR 1,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'épuration des eaux usées","12001, boulevard Maurice-Duplessis
Montréal, QC
H1C 1V3",['47101503'],['Matériel de filtration à charbon'],['G18'],['Équipement industriel']
130,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=ce289ce4-033b-4327-af3f-a1ed987de37d&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"CONSTRUCTION D’ÉTANGS AÉRÉS, DE STATIONS DE POMPAGE ET DE CONDUITE DE REFOULEMENT",Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-André-du-Lac-Saint-Jean,"11, rue du Collège
Saint-André-du-Lac-Saint-Jean, QC
G0W 2K0",['81101500'],['Génie civil'],['S3'],"[""Services d'architecture et d'ingénierie""]"
131,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=3d775233-4392-46b1-ba86-a6da6138bc18&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Augmentation de la capacité de traitement de l'eau potable au réservoir des Lilas,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Municipalité Saint-Apollinaire,"11, rue Industrielle
Saint-Apollinaire, QC
G0S 2E0",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G12'],"['Moteurs, turbines, composants et accessoires connexes']"
132,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b4368cfc-9aa6-459f-adc1-c6bb35c17586&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement de la station d’épuration et travaux d’interception des eaux usées FEPTEU,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Sainte-Eulalie,"757, des Bouleaux
Sainte-Eulalie, QC
G0Z 1E0","['30222058', '30222700']","['Postes de pompage', 'Ouvrages industriels']",['C01'],['Bâtiments']
133,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=2aa90aaa-dbe9-424d-866e-3e47af4a38be&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Vidange et déshydratation des boues des étangs 1 et 2,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,Municipalité de Saint-Polycarpe .,"1263, chemin Elie-Auclair
Saint-Polycarpe, QC
J0P 1X0",['76121701'],['Services de traitement des eaux usées'],['S6'],['Services de ressources naturelles']
134,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=3acb4c15-8e25-428d-8b59-dc6dfa25f57e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Installation de dispositifs anti refoulement dans six usines d'eau potable,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
135,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=c5e86fed-e481-487e-acfc-723eb25cfec4&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réhabilitation par chemisage d’une conduite d’aqueduc de 300 mm sur la 54e Avenue entre la rue Sherbrooke et au nord de l’autoroute 20 - arr. Lachine,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
136,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=9d59f882-a7fd-494b-bff6-0b8baa7e7261&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réhabilitation par chemisage de conduites d’aqueduc de 600 mm et 200 mm sur la rue De Montmorency entre la rue Grand Trunk et au sud du Canal Lachine,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
137,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=36b0e59a-b7ad-411c-b2a5-d381ca4ca889&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Agrandissement de la station d'épuration,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Ville de Contrecoeur.,"5000, route Marie-Victorin
Contrecoeur, QC
J0L 1C0",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
138,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=869ab523-71be-41fc-8341-f0c29e70e23b&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Travaux d'alimentation en eau potable.,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Kamouraska,"67, avenue Morel
Kamouraska, QC
G0L 1M0","['30222057', '72131700']","['Canalisations', ""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
139,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=9fa3ff45-9f6b-407c-b695-16698b6e5b53&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mise à niveau du traitement de l'eau potable à l'école Des Jeunes-Riverains,Avis d'appel d'offres sur invitation,Travaux de construction,Date de publication :,,,Commission scolaire de la vallée des Tisserands,"630, rue Ellice
Beauharnois, QC
J6N 3S1",['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C01'],['Bâtiments']
